"","Atr","Dim","Spl","Lfq","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","Sks","SksP","Kts","KtsP","AbsC","AtrEnt","CanC","ClEnt","NClEnt","JEnt","MutInf","EAttr","NoiSig","class"
"CAL500_Instrument_._Drum_Machine",68,0.202985074626866,335,0.0985074626865672,1,0,2,2,2,0,2,1.18334516949467,1.18334516949467,7.73974950294255,7.73974950294255,0.255123384639334,1.09955294805319,0.511289426778642,0.321791102644157,0.464246427986917,0.321791102644157,0.00862767509268147,37.297545304774,126.444872024203,"SVM"
"CAL500_Instrument_._Drum_Set",68,0.202985074626866,335,0.564179104477612,1,0,2,2,2,0,2,1.24443035045285,1.24443035045285,7.73030215016641,7.73030215016641,0.236533043172444,1.09955294805319,0.52014955229442,0.684886494166292,0.988082348705537,0.684886494166292,0.0107312964835998,63.8214119992839,101.462265368736,"KNN_3"
"CAL500_Instrument_._Electric_Guitar_.clean.",68,0.202985074626866,335,0.229850746268657,1,0,2,2,2,0,2,1.33993527492994,1.33993527492994,9.0945338968242,9.0945338968242,0.244311070284426,1.09955294805319,0.459466515282705,0.539095933638467,0.777751030023622,0.539095933638467,0.00817984207273826,65.905420770306,133.422271026207,"KNN_3"
"CAL500_Instrument_._Electric_Guitar_.distorted.",68,0.202985074626866,335,0.125373134328358,1,0,2,2,2,0,2,1.04863526546884,1.04863526546884,6.99005485293272,6.99005485293272,0.243135992240629,1.09955294805319,0.449775076023403,0.377495611198492,0.544611046233412,0.377495611198491,0.00974222657083193,38.7483917001794,111.86464547491,"SVM"
"CAL500_Instrument_._Female_Lead_Vocals",68,0.202985074626866,335,0.167164179104478,1,0,2,2,2,0,2,1.1979148072625,1.1979148072625,8.47505431131897,8.47505431131898,0.24738429997825,1.09955294805319,0.550142583303173,0.45136103388677,0.651176325238959,0.45136103388677,0.00773564201255553,58.3482318796782,141.141136607477,"KNN_3"
"CAL500_Instrument_._Hand_Drums",68,0.202985074626866,335,0.0208955223880597,1,0,2,2,2,0,2,1.09321831953232,1.09321831953232,6.63064045952573,6.63064045952573,0.312932850092424,1.09955294805319,0.510280067218545,0.101504159904509,0.146439548123836,0.101504159904509,0.00741101199900257,13.696396648416,147.367449438913,"SVM"
"CAL500_Instrument_._Harmonica",68,0.202985074626866,335,0.0149253731343284,1,0,2,2,2,0,2,0.932104058213533,0.932104058213533,6.3378695852443,6.3378695852443,0.386631532419221,1.09955294805319,0.462778950558138,0.0775700376932926,0.111909908701683,0.0775700376932926,0.0045583383550212,17.0171741656356,240.217931275766,"SVM"
"CAL500_Instrument_._Horn_Section",68,0.202985074626866,335,0.0447761194029851,1,0,2,2,2,0,2,1.0245620998829,1.0245620998829,6.68181819382532,6.68181819382532,0.311370226318924,1.09955294805319,0.420752120341104,0.182836586539872,0.263777436694139,0.182836586539871,0.00545361441723657,33.525763384005,200.619121545882,"SVM"
"CAL500_Instrument_._Male_Lead_Vocals",68,0.202985074626866,335,0.665671641791045,1,0,2,2,2,0,2,1.33381528526177,1.33381528526177,9.41817931102869,9.41817931102869,0.238957901727672,1.09955294805319,0.582072282972002,0.637201640420121,0.919287646680421,0.637201640420121,0.0126360945111324,50.4271030783083,86.0168347573284,"SVM"
"CAL500_Instrument_._Organ",68,0.202985074626866,335,0.0119402985074627,1,0,2,2,2,0,2,0.96150003749876,0.96150003749876,6.23394688717588,6.23394688717588,0.421414826341264,1.09955294805319,0.47464710922058,0.0647384133346565,0.0933977878729288,0.0647384133346565,0.0048248028073403,13.4178361105589,226.895935224621,"SVM"
"CAL500_Instrument_._Piano",68,0.202985074626866,335,0.155223880597015,1,0,2,2,2,0,2,1.38098695959208,1.38098695959208,8.37440329365672,8.37440329365672,0.250832507065013,1.09955294805319,0.492663149251085,0.431664426155602,0.622760126942867,0.431664426155603,0.0100004005978288,43.1647134465115,108.950890196531,"KNN_3"
"CAL500_Instrument_._Samples",68,0.202985074626866,335,0.0626865671641791,1,0,2,2,2,0,2,1.20791009950738,1.20791009950738,7.52611461552016,7.52611461552016,0.280472513300287,1.09955294805319,0.609840289936161,0.234296595206011,0.338018536000881,0.234296595206011,0.00992242825518538,23.6128283501138,109.814905361354,"SVM"
"CAL500_Instrument_._Saxophone",68,0.202985074626866,335,0.0567164179104478,1,0,2,2,2,0,2,1.04344369186673,1.04344369186673,7.03137142601254,7.03137142601254,0.277217495515817,1.09955294805319,0.430444164193892,0.217835367354539,0.314270004212619,0.217835367354539,0.00520334154660538,41.8645144477692,210.316696819668,"SVM"
"CAL500_Instrument_._Sequencer",68,0.202985074626866,335,0.0746268656716418,1,0,2,2,2,0,2,1.19013290996787,1.19013290996787,7.67446594479387,7.67446594479388,0.278707253529,1.09955294805319,0.589155886976261,0.265446030809381,0.382957672272353,0.26544603080938,0.00951568717304097,27.8956239294435,114.551607367711,"SVM"
"CAL500_Instrument_._String_Ensemble",68,0.202985074626866,335,0.0417910447761194,1,0,2,2,2,0,2,1.02603858223947,1.02603858223947,6.90558052472277,6.90558052472277,0.269174036915977,1.09955294805319,0.43588017786231,0.173595000065816,0.250444645718071,0.173595000065816,0.00475674585368032,36.4944870728177,230.156547327931,"SVM"
"CAL500_Instrument_._Synthesizer",68,0.202985074626866,335,0.191044776119403,1,0,2,2,2,0,2,1.23093668647722,1.23093668647722,8.26814370595251,8.26814370595251,0.23616681541013,1.09955294805319,0.519272615413666,0.4877343593074,0.703651941443942,0.4877343593074,0.00849627996149827,57.4056365277059,128.41580939375,"KNN_3"
"CAL500_Instrument_._Tambourine",68,0.202985074626866,335,0.0208955223880597,1,0,2,2,2,0,2,1.05805507746859,1.05805507746859,6.63170516464383,6.63170516464383,0.361561478248906,1.09955294805319,0.512917422323277,0.101504159904509,0.146439548123836,0.101504159904509,0.00504723344660836,20.1108510193279,216.852603745141,"SVM"
"CAL500_Instrument_._Trombone",68,0.202985074626866,335,0.0149253731343284,1,0,2,2,2,0,2,1.03128424154927,1.03128424154927,6.40687984981243,6.40687984981244,0.38578590913716,1.09955294805319,0.391555481894298,0.0775700376932926,0.111909908701683,0.0775700376932926,0.00447696825600688,17.3264658710087,244.602131884203,"SVM"
"CAL500_Instrument_._Trumpet",68,0.202985074626866,335,0.0537313432835821,1,0,2,2,2,0,2,1.10591028092203,1.10591028092203,7.01260147574855,7.01260147574855,0.270170414897568,1.09955294805319,0.380605371161861,0.209358728955727,0.302040800031244,0.209358728955727,0.0061510087782471,34.0364867785784,177.759775460204,"SVM"
"CAL500_Instrument_._Violin.Fiddle",68,0.202985074626866,335,0.0119402985074627,1,0,2,2,2,0,2,1.00503671643904,1.00503671643904,6.24610740804408,6.24610740804408,0.417485092352198,1.09955294805319,0.496711935609303,0.0647384133346565,0.0933977878729288,0.0647384133346565,0.00592067846092948,10.9342896699871,184.714011545997,"SVM"
"CAL500_Song.Catchy.Memorable",68,0.202985074626866,335,0.337313432835821,1,0,2,2,2,0,2,1.16041340048805,1.16041340048805,7.65413550099934,7.65413550099934,0.23833880241422,1.09955294805319,0.476649538152596,0.639237390660468,0.922224613456658,0.639237390660469,0.00876465553982903,72.9335440229905,124.453070352454,"KNN_3"
"CAL500_NOT.Song.Catchy.Memorable",68,0.202985074626866,335,0.170149253731343,1,0,2,2,2,0,2,1.34846685103417,1.34846685103417,8.73459347391856,8.73459347391856,0.253388816072679,1.09955294805319,0.459833488469179,0.456122794892032,0.658046094227148,0.456122794892032,0.00983273631483999,46.3881853725327,110.825733228878,"KNN_3"
"CAL500_Song.Changing_Energy_Level",68,0.202985074626866,335,0.0686567164179104,1,0,2,2,2,0,2,1.16766556489094,1.16766556489094,7.33727526399022,7.33727526399022,0.279682302126661,1.09955294805319,0.497270862502603,0.250150348055129,0.360890666615783,0.250150348055129,0.00758806157822723,32.9663044344417,143.905643782358,"SVM"
"CAL500_NOT.Song.Changing_Energy_Level",68,0.202985074626866,335,0.405970149253731,1,0,2,2,2,0,2,1.33489693665076,1.33489693665076,9.05858806172085,9.05858806172085,0.23581175704683,1.09955294805319,0.458815519639524,0.675358219645135,0.974335954305636,0.675358219645134,0.00798327134563306,84.5966760248684,136.732127651487,"KNN_3"
"CAL500_Song.Fast_Tempo",68,0.202985074626866,335,0.271641791044776,1,0,2,2,2,0,2,1.31670855740109,1.31670855740109,8.53737173656848,8.53737173656848,0.242053949664478,1.09955294805319,0.492644472057834,0.584884973423351,0.843810650648341,0.58488497342335,0.00860771024586944,67.9489616537705,126.740469491388,"KNN_3"
"CAL500_NOT.Song.Fast_Tempo",68,0.202985074626866,335,0.286567164179104,1,0,2,2,2,0,2,1.28883035424928,1.28883035424928,7.97165787855065,7.97165787855065,0.234602357181965,1.09955294805319,0.523848719718736,0.599049292145832,0.864245443026836,0.599049292145833,0.0155273277128409,38.5803213034801,69.8140491646788,"KNN_3"
"CAL500_Song.Heavy_Beat",68,0.202985074626866,335,0.244776119402985,1,0,2,2,2,0,2,1.25392292979152,1.25392292979152,8.18051340757773,8.18051340757773,0.24427543737331,1.09955294805319,0.495916845302873,0.556523012649749,0.802892990490379,0.556523012649748,0.00847753821247999,65.6467713504939,128.70191587394,"KNN_3"
"CAL500_NOT.Song.Heavy_Beat",68,0.202985074626866,335,0.217910447761194,1,0,2,2,2,0,2,1.30042750467322,1.30042750467322,7.83263156806496,7.83263156806496,0.234762139885658,1.09955294805319,0.497567841849923,0.524250534245246,0.756333645939006,0.524250534245247,0.0134631496959335,38.9396646464976,80.671300764435,"KNN_3"
"CAL500_Song.High_Energy",68,0.202985074626866,335,0.453731343283582,1,0,2,2,2,0,2,1.30803431487321,1.30803431487321,8.53251234022426,8.53251234022426,0.235334329155805,1.09955294805319,0.527201030916069,0.6888594717098,0.99381414370512,0.6888594717098,0.00983581278684285,70.0358462120459,110.790756074988,"KNN_3"
"CAL500_NOT.Song.High_Energy",68,0.202985074626866,335,0.182089552238806,1,0,2,2,2,0,2,1.1510634238165,1.1510634238165,7.90199994480533,7.90199994480533,0.235964400733203,1.09955294805319,0.497634825735317,0.474547227750729,0.684626932143582,0.474547227750729,0.0109123410708325,43.4872063355078,99.762333299147,"KNN_3"
"CAL500_Song.Like",68,0.202985074626866,335,0.33134328358209,1,0,2,2,2,0,2,1.2997754088384,1.2997754088384,9.07651568032853,9.07651568032854,0.235221029286839,1.09955294805319,0.469169333719328,0.635125851343878,0.916292916074194,0.635125851343879,0.00941722242192546,67.4430126939722,115.759793789428,"KNN_3"
"CAL500_NOT.Song.Like",68,0.202985074626866,335,0.11044776119403,1,0,2,2,2,0,2,1.12215351306751,1.12215351306751,7.59908351048011,7.59908351048011,0.246035124538281,1.09955294805319,0.423496944716431,0.347450466910299,0.501265065566043,0.347450466910299,0.00695103219960869,49.9854492013228,157.185563881447,"SVM"
"CAL500_Song.Positive_Feelings",68,0.202985074626866,335,0.322388059701493,1,0,2,2,2,0,2,1.2756756499034,1.2756756499034,8.4132666425692,8.4132666425692,0.23852133678391,1.09955294805319,0.49143081885151,0.628656422876725,0.906959503707246,0.628656422876724,0.00870416154166337,72.224811070842,125.32497027888,"KNN_3"
"CAL500_NOT.Song.Positive_Feelings",68,0.202985074626866,335,0.158208955223881,1,0,2,2,2,0,2,1.07526857362061,1.07526857362061,7.55645135046426,7.55645135046426,0.252823962499645,1.09955294805319,0.49126866168979,0.436687948473393,0.63000753767854,0.436687948473392,0.00779201718927555,56.0429909054132,140.112746718083,"SVM"
"CAL500_Song.Quality",68,0.202985074626866,335,0.540298507462687,1,0,2,2,2,0,2,1.36047035028187,1.36047035028187,9.38742715776685,9.38742715776686,0.238414612863434,1.09955294805319,0.485011380333574,0.689895715613683,0.995309127646403,0.689895715613683,0.00897191504044188,76.8950343938728,121.554988884406,"SVM"
"CAL500_NOT.Song.Quality",68,0.202985074626866,335,0.0208955223880597,1,0,2,2,2,0,2,1.06429888829977,1.06429888829977,6.6383746668328,6.6383746668328,0.302812819404517,1.09955294805319,0.394864885225558,0.101504159904509,0.146439548123836,0.101504159904509,0.00448933875693827,22.6100469133978,243.925368207921,"SVM"
"CAL500_Song.Recommend",68,0.202985074626866,335,0.170149253731343,1,0,2,2,2,0,2,1.14862845541464,1.14862845541464,7.7550592899156,7.7550592899156,0.242554540032753,1.09955294805319,0.473828178007984,0.456122794892032,0.658046094227148,0.456122794892032,0.00643905050613856,70.8369649309623,169.763212216608,"SVM"
"CAL500_NOT.Song.Recommend",68,0.202985074626866,335,0.202985074626866,1,0,2,2,2,0,2,1.28444717524442,1.28444717524442,8.59262295758238,8.59262295758238,0.252589697624188,1.09955294805319,0.451664474993552,0.50451287288524,0.727858219776179,0.50451287288524,0.0065663989966566,76.8325033465254,166.451437022491,"KNN_3"
"CAL500_Song.Recorded",68,0.202985074626866,335,0.880597014925373,1,0,2,2,2,0,2,1.38305513957097,1.38305513957097,7.97978782480498,7.97978782480498,0.260634665997963,1.09955294805319,0.386898813606632,0.365733790676397,0.52764232609436,0.365733790676397,0.00727477440295326,50.2742450031061,150.145985723876,"SVM"
"CAL500_NOT.Song.Recorded",68,0.202985074626866,335,0.0208955223880597,1,0,2,2,2,0,2,1.10220525815275,1.10220525815275,5.36694361015178,5.36694361015178,0.338380651941063,1.09955294805319,0.509520814283874,0.101504159904509,0.146439548123836,0.101504159904509,0.00897018991737004,11.3157202734309,121.578558333977,"SVM"
"CAL500_Song.Texture_Acoustic",68,0.202985074626866,335,0.564179104477612,1,0,2,2,2,0,2,1.32715616469594,1.32715616469594,8.81430040880483,8.81430040880483,0.239417150332133,1.09955294805319,0.514053928693981,0.684886494166292,0.988082348705537,0.684886494166292,0.00903539296157706,75.8004103505809,120.693981958398,"SVM"
"CAL500_Song.Texture_Electric",68,0.202985074626866,335,0.659701492537313,1,0,2,2,2,0,2,1.37752633317928,1.37752633317928,8.98727929400695,8.98727929400695,0.234996255792153,1.09955294805319,0.480664293229105,0.64123327763881,0.925104069702487,0.641233277638811,0.0123392159976295,51.9671004836933,88.1104384804048,"SVM"
"CAL500_Song.Texture_Synthesized",68,0.202985074626866,335,0.313432835820896,1,0,2,2,2,0,2,1.27791927603947,1.27791927603947,8.67103134151635,8.67103134151635,0.238222653597229,1.09955294805319,0.538070890930709,0.621819851768723,0.897096416473046,0.621819851768722,0.00927967800303274,67.0087746110913,117.490420432028,"KNN_3"
"CAL500_Song.Tonality",68,0.202985074626866,335,0.161194029850746,1,0,2,2,2,0,2,1.31748486361575,1.31748486361575,8.37313365831175,8.37313365831175,0.249223186173276,1.09955294805319,0.387365721426657,0.441644559892967,0.637158416393172,0.441644559892967,0.0078923842154157,55.9583197977526,138.318223497724,"KNN_3"
"CAL500_NOT.Song.Tonality",68,0.202985074626866,335,0.0865671641791045,1,0,2,2,2,0,2,1.2104540901846,1.2104540901846,7.67687047317755,7.67687047317755,0.280154999914977,1.09955294805319,0.421111040123786,0.29452271013242,0.42490645333722,0.29452271013242,0.00611087033713005,48.1965242075063,178.933935330331,"SVM"
"CAL500_Song.Very_Danceable",68,0.202985074626866,335,0.119402985074627,1,0,2,2,2,0,2,1.15316136395929,1.15316136395929,7.55033994408538,7.55033994408538,0.241241591113273,1.09955294805319,0.457651772592925,0.365733790676397,0.52764232609436,0.365733790676397,0.00694869572614131,52.633444475125,157.238753197471,"KNN_3"
"CAL500_NOT.Song.Very_Danceable",68,0.202985074626866,335,0.483582089552239,1,0,2,2,2,0,2,1.24313371636839,1.24313371636839,7.87385084766426,7.87385084766426,0.237983720308913,1.09955294805319,0.474084554638539,0.692607988076523,0.999222109678083,0.692607988076524,0.00830201081297916,83.4265340866236,131.444171999172,"SVM"
"CAL500_Usage.At_a_party",68,0.202985074626866,335,0.11044776119403,1,0,2,2,2,0,2,1.08408382714166,1.08408382714166,7.18116285167337,7.18116285167337,0.24602256837762,1.09955294805319,0.463343620736602,0.347450466910299,0.501265065566043,0.347450466910299,0.00720525579632623,48.2218087368189,151.604290414481,"KNN_3"
"CAL500_Usage.At_work",68,0.202985074626866,335,0.0238805970149254,1,0,2,2,2,0,2,0.953797910768656,0.953797910768656,6.52130374607387,6.52130374607387,0.291546462967332,1.09955294805319,0.438329909174968,0.112779761028527,0.162706801948498,0.112779761028527,0.00586956778152101,19.2143212629026,186.331161165714,"SVM"
"CAL500_Usage.Cleaning_the_house",68,0.202985074626866,335,0.0746268656716418,1,0,2,2,2,0,2,1.16714724111272,1.16714724111272,7.39069285096797,7.39069285096797,0.295216073316006,1.09955294805319,0.423453482417575,0.265446030809381,0.382957672272353,0.26544603080938,0.00579835845071181,45.7795138168449,188.631765162468,"SVM"
"CAL500_Usage.Driving",68,0.202985074626866,335,0.274626865671642,1,0,2,2,2,0,2,1.2722955103472,1.2722955103472,8.27494752266496,8.27494752266496,0.236955299708065,1.09955294805319,0.422315204071328,0.587806711466066,0.848025827633343,0.587806711466065,0.00662424439263682,88.7356620053818,164.989188031076,"KNN_3"
"CAL500_Usage.Exercising",68,0.202985074626866,335,0.0388059701492537,1,0,2,2,2,0,2,1.15053653902147,1.15053653902147,7.10043424040785,7.10043424040785,0.2671490767312,1.09955294805319,0.424976019778943,0.164130712982381,0.236790565677251,0.164130712982381,0.00458238149775861,35.8177757706691,238.952293057883,"SVM"
"CAL500_Usage.Getting_ready_to_go_out",68,0.202985074626866,335,0.0597014925373134,1,0,2,2,2,0,2,0.991720470778338,0.991720470778338,6.71283177169063,6.71283177169063,0.254423696072696,1.09955294805319,0.41416702860303,0.226145377493262,0.326258814629492,0.226145377493262,0.00635261116171255,35.5988068113235,172.086770158426,"SVM"
"CAL500_Usage.Going_to_sleep",68,0.202985074626866,335,0.116417910447761,1,0,2,2,2,0,2,1.2743238938078,1.2743238938078,7.47639803856875,7.47639803856875,0.250865421202841,1.09955294805319,0.484673195198405,0.359726643231101,0.518975844265144,0.359726643231102,0.00960233161434452,37.462426593737,113.50895388893,"SVM"
"CAL500_Usage.Hanging_with_friends",68,0.202985074626866,335,0.0656716417910448,1,0,2,2,2,0,2,1.08798564371651,1.08798564371651,7.09453308524758,7.09453308524758,0.277053750799422,1.09955294805319,0.419594404927301,0.242296106114765,0.349559390718478,0.242296106114765,0.0056355670305384,42.9940953238236,194.109550129536,"SVM"
"CAL500_Usage.Intensely_Listening",68,0.202985074626866,335,0.0447761194029851,1,0,2,2,2,0,2,1.03952607303181,1.03952607303181,7.01521603565662,7.01521603565662,0.270269311126867,1.09955294805319,0.481206488113649,0.182836586539872,0.263777436694139,0.182836586539871,0.0067334672623235,27.1534084026691,162.296694736402,"SVM"
