"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","Nlbst","NSlbst","Mfreq","LCard","LDen","Mir","Scl","Lfq","IRLbl","LScl","datasetname","labelname","TOP3","ALL"
"CAL500_Vocals.Aggressive",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0776119402985075,0.922388059701493,0.5,0.597346922614307,1.00310657532312,1.00310657532312,6.91133220997897,6.91133220997897,0.277823376913061,0.495330842675089,1,0.27289780182518,0.393708305362686,1.09955294805319,0.380419212528403,0.27289780182518,0.00648523692291344,42.0798507547174,168.547074551477,0.567164179104478,0.949253731343284,0.856716417910448,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0776119402985075,11.3461538461538,0.367186540746776,"CAL500","Vocals-Aggressive","SVM","SVM"
"CAL500_Vocals.Altered_with_Effects",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0686567164179104,0.93134328358209,0.5,0.610011521680335,1.17753597212366,1.17753597212366,7.45557982966472,7.45557982966472,0.248462251747875,0.43562165353127,1,0.250150348055129,0.360890666615783,1.09955294805319,0.380419212528403,0.250150348055129,0.00648386189102627,38.580455947302,168.583030381166,0.564179104477612,0.943283582089552,0.898507462686567,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0686567164179104,12.8260869565217,0.32879877782918,"CAL500","Vocals-Altered_with_Effects","SVM","KNN_1"
"CAL500_Vocals.Breathy",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0358208955223881,0.964179104477612,0.5,0.656448384922437,1.0379422092605,1.0379422092605,6.70096952500025,6.70096952500025,0.285503783929213,0.353713459487938,1,0.154427307352307,0.222791510495009,1.09955294805319,0.380419212528403,0.154427307352307,0.00583952282615694,26.4451928607218,187.294999572221,0.743283582089552,0.970149253731343,0.937313432835821,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0358208955223881,24.5833333333333,0.377503546414613,"CAL500","Vocals-Breathy","SVM","SVM"
"CAL500_Vocals.Call_and_Response",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0238805970149254,0.976119402985075,0.5,0.673334517010474,1.00256691100271,1.00256691100271,6.63929089503272,6.63929089503272,0.300958801753607,0.416635011830822,1,0.112779761028527,0.162706801948498,1.09955294805319,0.380419212528403,0.112779761028527,0.00660301921205368,17.0800292118869,165.522754628062,0.886567164179105,0.991044776119403,0.967164179104478,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0238805970149254,36.875,0.404033370518508,"CAL500","Vocals-Call_and_Response","SVM","NB"
"CAL500_Vocals.Duet",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0119402985074627,0.988059701492537,0.5,0.690220649098511,0.878753980403784,0.878753980403784,6.09788576785953,6.09788576785953,0.398535239869196,0.38283969436326,1,0.0647384133346565,0.0933977878729288,1.09955294805319,0.380419212528403,0.0647384133346565,0.00394832647005241,16.3964185397762,277.485823397121,0.952238805970149,1,0.967164179104478,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0119402985074627,73.75,0.514169000323725,"CAL500","Vocals-Duet","SVM","SVM"
"CAL500_Vocals.Emotional",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.194029850746269,0.805970149253731,0.5,0.432707134755947,1.31582795147717,1.31582795147717,7.79839308104488,7.79839308104488,0.256650978301585,0.513153609862401,1,0.492013811010804,0.709825885194167,1.09955294805319,0.380419212528403,0.492013811010804,0.0111388321830446,44.1710408169846,97.7134853981301,0.782089552238806,0.853731343283582,0.725373134328358,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.194029850746269,4.53846153846154,0.358292304784426,"CAL500","Vocals-Emotional","KNN_3","DT"
"CAL500_Vocals.Falsetto",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0149253731343284,0.985074626865672,0.5,0.685999116076501,0.962131000660514,0.962131000660514,6.29507386866858,6.29507386866858,0.362396401525711,0.434234954047005,1,0.0775700376932926,0.111909908701683,1.09955294805319,0.380419212528403,0.0775700376932926,0.00450776576714648,17.2080897056895,242.924153306048,0.892537313432836,0.994029850746269,0.97910447761194,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0149253731343284,59,0.467759059945852,"CAL500","Vocals-Falsetto","SVM","SVM"
"CAL500_Vocals.Gravelly",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0298507462686567,0.970149253731343,0.5,0.664891450966455,0.916231833582384,0.916231833582384,6.57905899881121,6.57905899881121,0.335414925758382,0.37838390810787,1,0.134222964102365,0.1936428046839,1.09955294805319,0.380419212528403,0.134222964102365,0.00483814105889534,27.7426727473323,226.267649840753,0.701492537313433,0.982089552238806,0.913432835820896,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0298507462686567,29.5,0.430599157926345,"CAL500","Vocals-Gravelly","SVM","SVM"
"CAL500_Vocals.High.pitched",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0626865671641791,0.937313432835821,0.5,0.618454587724354,1.10611626285181,1.10611626285181,7.57984586330189,7.57984586330189,0.251739095523478,0.498726861893661,1,0.234296595206011,0.338018536000881,1.09955294805319,0.380419212528403,0.234296595206011,0.00695502138271567,33.6874011326946,157.094833581067,0.841791044776119,0.955223880597015,0.892537313432836,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0626865671641791,14.047619047619,0.371585393687063,"CAL500","Vocals-High-pitched","SVM","NB"
"CAL500_Vocals.Low.pitched",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0656716417910448,0.934328358208955,0.5,0.614233054702344,1.00493004930205,1.00493004930205,6.82768077898261,6.82768077898261,0.255995983615353,0.375139612545185,1,0.242296106114765,0.349559390718478,1.09955294805319,0.380419212528403,0.242296106114765,0.00606127617770549,39.9744375625014,180.406178470725,0.546268656716418,0.928358208955224,0.850746268656716,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0656716417910448,13.4090909090909,0.376071292451795,"CAL500","Vocals-Low-pitched","SVM","SVM"
"CAL500_Vocals.Monotone",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0119402985074627,0.988059701492537,0.5,0.690220649098511,1.03577692580904,1.03577692580904,6.27254235828106,6.27254235828106,0.385429140131444,0.479055931277028,1,0.0647384133346565,0.0933977878729288,1.09955294805319,0.380419212528403,0.0647384133346565,0.00674604197221816,9.59650319420855,161.992307575527,0.991044776119403,0.997014925373134,0.982089552238806,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0119402985074627,73.75,0.547891412727962,"CAL500","Vocals-Monotone","SVM","SVM"
"CAL500_Vocals.Rapping",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0328358208955224,0.967164179104478,0.5,0.660669917944446,1.00433034561565,1.00433034561565,6.68157800270364,6.68157800270364,0.286007781043981,0.474417628283932,1,0.144465615056419,0.20841982642087,1.09955294805319,0.380419212528403,0.144465615056419,0.00600450270450281,24.0595470042979,182.121401082663,0.895522388059702,0.976119402985075,0.937313432835821,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0328358208955224,26.8181818181818,0.409172758157233,"CAL500","Vocals-Rapping","KNN_3","KNN_1"
"CAL500_Vocals.Screaming",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0328358208955224,0.967164179104478,0.5,0.660669917944446,1.02498379273944,1.02498379273945,6.747818463359,6.747818463359,0.327322685575349,0.43550266853805,1,0.144465615056419,0.20841982642087,1.09955294805319,0.380419212528403,0.144465615056419,0.00542061177157577,26.6511643231781,201.846651704325,0.704477611940298,0.97910447761194,0.916417910447761,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0328358208955224,26.8181818181818,0.368689270583545,"CAL500","Vocals-Screaming","KNN_3","KNN_1"
"CAL500_Vocals.Spoken",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0208955223880597,0.97910447761194,0.5,0.677556050032483,1.0319494812765,1.0319494812765,6.55173991310677,6.55173991310677,0.314523071989353,0.397652263398051,1,0.101504159904509,0.146439548123836,1.09955294805319,0.380419212528403,0.101504159904509,0.00484738862051657,20.9399674445109,225.834082045606,0.77910447761194,0.988059701492537,0.952238805970149,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0208955223880597,42.1428571428571,0.405174052865006,"CAL500","Vocals-Spoken","SVM","SVM"
"CAL500_Vocals.Strong",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.149253731343284,0.850746268656716,0.5,0.496030130086086,1.10364131611984,1.10364131611984,7.39071809371156,7.39071809371156,0.244883429220958,0.434959764456593,1,0.421412422428133,0.607969612006072,1.09955294805319,0.380419212528403,0.421412422428133,0.00744015241518214,56.6402942993764,146.786347200291,0.537313432835821,0.847761194029851,0.740298507462687,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.149253731343284,5.9,0.355820691714292,"CAL500","Vocals-Strong","KNN_3","KNN_1"
"CAL500_Vocals.Vocal_Harmonies",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.107462686567164,0.892537313432836,0.5,0.555131592394215,1.27487748597434,1.27487748597434,8.25891962616302,8.25891962616303,0.237949886366981,0.442698546931433,1,0.341177366964662,0.492214895383472,1.09955294805319,0.380419212528403,0.341177366964662,0.00712892410114232,47.8581847869573,153.238273890026,0.794029850746269,0.913432835820896,0.82089552238806,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.107462686567164,8.19444444444444,0.342737091052377,"CAL500","Vocals-Vocal_Harmonies","SVM","NB"
"CAL500_Genre.Best.._Alternative",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0716417910447761,0.928358208955224,0.5,0.605789988658326,1.191178459457,1.191178459457,7.89794257115924,7.89794257115924,0.253148270657974,0.462665901405041,1,0.257865195657626,0.372020838993119,1.09955294805319,0.380419212528403,0.257865195657626,0.00697781388365609,36.9550119789832,156.578428772461,0.776119402985075,0.949253731343284,0.886567164179105,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0716417910447761,12.2916666666667,0.265486031697614,"CAL500","Genre-Best--_Alternative","SVM","SVM"
"CAL500_Genre.Best.._Classic_Rock",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0835820895522388,0.916417910447761,0.5,0.588903856570289,1.10572445964524,1.10572445964524,7.22922676335743,7.22922676335743,0.266911302478768,0.459094766728951,1,0.287432069752902,0.414676821624962,1.09955294805319,0.380419212528403,0.287432069752903,0.00704963404090597,40.7726228177319,154.973053590153,0.608955223880597,0.913432835820896,0.844776119402985,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0835820895522388,10.5357142857143,0.296515976064811,"CAL500","Genre-Best--_Classic_Rock","SVM","KNN_1"
"CAL500_Genre.Best.._Metal.Hard_Rock",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0208955223880597,0.97910447761194,0.5,0.677556050032483,0.920429071666841,0.92042907166684,6.32617041545408,6.32617041545408,0.322461552760752,0.340373538488149,1,0.101504159904509,0.146439548123836,1.09955294805319,0.380419212528403,0.101504159904509,0.00398016128839818,25.5025242822157,275.258389643227,0.686567164179104,0.988059701492537,0.937313432835821,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0208955223880597,42.1428571428571,0.389946412719118,"CAL500","Genre-Best--_Metal-Hard_Rock","SVM","SVM"
"CAL500_Genre.Best.._Punk",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0238805970149254,0.976119402985075,0.5,0.673334517010474,0.943213430688561,0.943213430688561,6.43652176386829,6.43652176386829,0.330072002204104,0.482791739928521,1,0.112779761028527,0.162706801948498,1.09955294805319,0.380419212528403,0.112779761028527,0.00537790172263036,20.97095983624,203.457612794642,0.886567164179105,0.991044776119403,0.970149253731343,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0238805970149254,36.875,0.410912763228205,"CAL500","Genre-Best--_Punk","SVM","SVM"
"CAL500_Genre.Best.._Soft_Rock",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0656716417910448,0.934328358208955,0.5,0.614233054702344,1.03318250756341,1.03318250756341,7.03588591726778,7.03588591726778,0.284260705060699,0.460837503507383,1,0.242296106114765,0.349559390718478,1.09955294805319,0.380419212528403,0.242296106114765,0.00692402059238779,34.9935565444655,157.802668678085,0.785074626865672,0.955223880597015,0.892537313432836,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0656716417910448,13.4090909090909,0.311312374824859,"CAL500","Genre-Best--_Soft_Rock","KNN_3","NB"
"CAL500_Genre.Best.._Soul",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.00895522388059702,0.991044776119403,0.5,0.69444218212052,0.894759483773139,0.894759483773139,6.02028971476847,6.02028971476847,0.458903301486427,0.429137970947997,1,0.0511435272093097,0.0737845130784409,1.09955294805319,0.380419212528403,0.0511435272093097,0.00417672043196711,12.2449007642158,262.257492562253,1,0.997014925373134,0.991044776119403,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.00895522388059702,98.3333333333333,0.512487168578396,"CAL500","Genre-Best--_Soul","SVM","SVM"
"CAL500_Genre.Best.Blues",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.017910447761194,0.982089552238806,0.5,0.681777583054492,0.923690653336015,0.923690653336015,6.34582651470465,6.34582651470465,0.392321839032088,0.359596401829001,1,0.0897915562514076,0.129541832917608,1.09955294805319,0.380419212528403,0.0897915562514076,0.00477910583692954,18.7883590184511,229.075036120068,0.856716417910448,0.988059701492537,0.961194029850746,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.017910447761194,49.1666666666667,0.535179571664664,"CAL500","Genre-Best-Blues","SVM","SVM"
"CAL500_Genre.Best.Country",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.017910447761194,0.982089552238806,0.5,0.681777583054492,1.05058366024356,1.05058366024356,6.50964370628417,6.50964370628417,0.330322720690697,0.462869474488737,1,0.0897915562514076,0.129541832917608,1.09955294805319,0.380419212528403,0.0897915562514076,0.0056983024210418,15.7575975469184,191.961493934218,0.949253731343284,0.994029850746269,0.970149253731343,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.017910447761194,49.1666666666667,0.470732676476066,"CAL500","Genre-Best-Country","SVM","SVM"
"CAL500_Genre.Best.Electronica",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0805970149253731,0.919402985074627,0.5,0.593125389592298,1.26036105414664,1.26036105414664,7.92873411849548,7.92873411849548,0.264686187149563,0.516103716048739,1,0.280225073502745,0.404279323875155,1.09955294805319,0.380419212528403,0.280225073502745,0.0101956751005033,27.4847002028253,106.845035979904,0.856716417910448,0.928358208955224,0.850746268656716,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0805970149253731,10.9259259259259,0.304850345169923,"CAL500","Genre-Best-Electronica","SVM","NB"
"CAL500_Genre.Best.Folk",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0149253731343284,0.985074626865672,0.5,0.685999116076501,0.962636758747696,0.962636758747696,6.32061044013511,6.32061044013511,0.366096395287786,0.479952844545424,1,0.0775700376932926,0.111909908701683,1.09955294805319,0.380419212528403,0.0775700376932926,0.00510920935455623,15.182395613544,214.210000559607,0.973134328358209,0.991044776119403,0.967164179104478,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0149253731343284,59,0.455326227309287,"CAL500","Genre-Best-Folk","SVM","SVM"
"CAL500_Genre.Best.Hip_Hop.Rap",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0298507462686567,0.970149253731343,0.5,0.664891450966455,1.00756574759912,1.00756574759912,6.64291033630215,6.64291033630215,0.294279550036943,0.485307801711346,1,0.134222964102365,0.1936428046839,1.09955294805319,0.380419212528403,0.134222964102365,0.00563825861626735,23.8057480575845,194.016408945981,0.91044776119403,0.97910447761194,0.946268656716418,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0298507462686567,29.5,0.411625256424491,"CAL500","Genre-Best-Hip_Hop-Rap","KNN_3","KNN_1"
"CAL500_Genre.Best.Jazz",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0119402985074627,0.988059701492537,0.5,0.690220649098511,0.947949242152474,0.947949242152474,6.20364114541066,6.20364114541066,0.38751045745287,0.452774685696895,1,0.0647384133346565,0.0933977878729288,1.09955294805319,0.380419212528403,0.0647384133346565,0.00503143330668616,12.86679349374,217.536723241869,0.973134328358209,0.997014925373134,0.955223880597015,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0119402985074627,73.75,0.555153674050479,"CAL500","Genre-Best-Jazz","SVM","NB"
"CAL500_Genre.Best.Pop",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0477611940298507,0.952238805970149,0.5,0.6395622528344,0.982325945051817,0.982325945051817,6.69744139547673,6.69744139547673,0.249587147475712,0.391069135249911,1,0.191869691991628,0.276809453133215,1.09955294805319,0.380419212528403,0.191869691991628,0.00597914091796218,32.0898427757781,182.898149105331,0.650746268656716,0.970149253731343,0.919402985074627,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0477611940298507,18.4375,0.333961513945462,"CAL500","Genre-Best-Pop","SVM","DT"
"CAL500_Genre.Best.RandB",2,68,68,0,335,0.202985074626866,1,0,2,2,2,0,2,0.0298507462686567,0.970149253731343,0.5,0.664891450966455,0.967928136284875,0.967928136284875,6.64963121993283,6.64963121993283,0.29018432407628,0.538574825350849,1,0.134222964102365,0.1936428046839,1.09955294805319,0.380419212528403,0.134222964102365,0.00637260126940563,21.062507824985,171.543817127248,0.86865671641791,0.985074626865672,0.952238805970149,335,335,1,26.0567164179104,0.149751243781095,21.454138620328,0.336704519814405,0.0298507462686567,29.5,0.395085432402278,"CAL500","Genre-Best-RandB","SVM","SVM"
